Z2,Heading,H1,needsInitialization,E1,RollGyr,EGyr3,TW,C2,A1,H2,T,W3a,H3,Z1,D2,Pitch,SmoothW2,C1,SmoothGroundSpeed,M1,EGyr1,TWa,EGyr2,Roll,GPSNACp,headingMag,EGyr0,SmoothW1,HeadingGPS,Ta,E0,GPSHorizontalAccuracy,BaroVerticalSpeed,Z3,E3,GroundSpeed,PitchGPS,slipSkid,turnRate,staticMode,EGPS3,A2,M2,C3,GPSFixQuality,W3,HeadingGyr,W2,GPSAltitudeMSL,BaroPressureAltitude,EGPS0,E2,B2,EGPS2,W2a,headingValid,B3,PitchGyr,M3,D1,A3,EGPS1,D3,B1,GPSVerticalAccuracy,W1,RollGPS,W1a,GPSTrueCourse,WValid,gLoad
-0.177880,0.128038,-0.168472,0.000000,0.112771,8.818818,0.706296,-6795364291.841345,0.048773,-0.141362,0.195967,-6795364291.751345,0.000000,-0.179335,-0.196700,0.636311,9.500780,0.000000,0.041263,0.000000,5530.649948,0.112313,-6795364291.841345,-0.004088,8.853724,8.000000,5.739083,0.698939,0.000000,0.000001,-6795364291.801345,0.698845,52.000000,3.533724,-0.953264,0.706315,0.000000,11.473804,-0.184539,-0.002159,1.000000,0.707085,-0.153325,3508.807220,-1.015683,1.000000,0.000000,0.131259,0.000000,62.335960,380.832306,0.694069,-0.004119,0.804926,-0.005607,0.000000,0.000000,0.698111,9.460521,-7350.798930,-1.326792,-0.985504,0.135159,0.508133,-1.541185,104.000000,0.000000,10.565220,0.000000,0.000000,0.000000,0.952012
-0.177067,0.129888,-0.146018,0.000000,0.113136,8.848721,0.706284,-6795364291.731345,0.048773,-0.140060,0.192156,-6795364291.711345,0.000000,-0.156675,-0.196287,0.636311,9.531669,0.000000,0.041263,0.000000,6930.242996,0.112689,-6795364291.841345,-0.004102,8.882657,8.000000,5.737573,0.698890,0.000000,360.000000,-6795364291.751345,0.698798,52.000000,3.533724,-0.951795,0.706304,0.000000,11.465084,-0.184455,-0.002159,1.000000,0.707084,-0.152959,4559.214478,-1.015683,1.000000,0.000000,0.133117,0.000000,62.335960,380.832306,0.694102,-0.004133,0.765506,-0.005668,0.000000,0.000000,0.653605,9.492221,-9199.635709,-1.326792,-0.982940,0.134993,0.508133,-1.523382,104.000000,0.000000,10.546527,0.000000,0.000000,0.000000,0.951927
-0.177446,0.134943,-0.154497,0.000000,0.113451,8.874774,0.706253,-6795364291.731345,0.048773,-0.140996,0.194629,-6795364291.651345,0.000000,-0.169808,-0.196390,0.636311,9.557653,0.000000,0.041263,0.000000,4590.063222,0.113008,-6795364291.731345,-0.004109,8.908537,8.000000,5.734652,0.698870,0.000000,359.999999,-6795364291.711345,0.698778,52.000000,3.464435,-0.950814,0.706273,0.000000,11.473783,-0.184484,-0.002159,1.000000,0.707084,-0.153325,3113.973287,-1.015683,1.000000,0.000000,0.138267,0.000000,62.335960,380.832306,0.694071,-0.004139,0.785852,-0.005615,0.000000,0.000000,0.682852,9.518559,-6043.994098,-1.326792,-0.982208,0.135150,0.508133,-1.529740,104.000000,0.000000,10.563811,0.000000,0.000000,0.000000,0.951774
-0.177854,0.139048,-0.160883,0.000000,0.113788,8.901739,0.706227,-6795364291.641345,0.048773,-0.141402,0.188892,-6795364291.601345,0.000000,-0.179543,-0.197025,0.636311,9.585999,0.000000,0.041263,0.000000,5523.125254,0.113344,-6795364291.731345,-0.004122,8.935395,8.000000,5.734392,0.698841,0.000000,359.999998,-6795364291.651345,0.698748,52.000000,3.464435,-0.950843,0.706248,0.000000,11.500827,-0.184545,-0.002159,1.000000,0.707084,-0.154180,3575.854492,-1.015683,1.000000,0.000000,0.142454,0.000000,62.992130,380.832306,0.694013,-0.004153,0.790938,-0.005649,0.000000,0.000000,0.691753,9.546933,-7365.648326,-1.326792,-0.982737,0.135445,0.508133,-1.520839,104.000000,0.000000,10.585407,0.000000,0.000000,0.000000,0.951682
-0.178426,0.140789,-0.170067,0.000000,0.114120,8.927752,0.706217,-6795364291.641345,0.048773,-0.141972,0.168811,-6795364291.551345,0.000000,-0.129638,-0.196612,0.636311,9.614709,0.000000,0.041263,0.000000,5575.798111,0.113684,-6795364291.641345,-0.004147,8.961261,8.000000,5.735243,0.698797,0.000000,0.000001,-6795364291.601345,0.698705,52.000000,3.396505,-0.952306,0.706237,0.000000,11.480050,-0.184625,-0.002159,1.000000,0.707086,-0.153203,3531.156311,-1.015683,1.000000,0.000000,0.144213,0.000000,62.992130,380.832306,0.694016,-0.004172,0.804926,-0.005406,0.000000,0.000000,0.618000,9.576655,-7417.621211,-1.326792,-0.984832,0.135432,0.508133,-1.491592,104.000000,0.000000,10.604041,0.000000,0.000000,0.000000,0.951807
-0.178014,0.143286,-0.184282,0.000000,0.114434,8.953041,0.706201,-6795364291.531345,0.048773,-0.141158,0.192542,-6795364291.501345,0.000000,-0.149219,-0.196936,0.636311,9.641715,0.000000,0.041263,0.000000,5538.174642,0.114005,-6795364291.641345,-0.004163,8.985847,8.000000,5.734837,0.698760,0.000000,0.000001,-6795364291.551345,0.698668,52.000000,3.396505,-0.952145,0.706222,0.000000,11.488588,-0.184628,-0.002159,1.000000,0.707085,-0.153895,3590.753886,-1.015683,1.000000,0.000000,0.146744,0.000000,62.992130,380.832306,0.694018,-0.004190,0.818913,-0.005520,0.000000,0.000000,0.666321,9.604038,-7335.949534,-1.326792,-0.983957,0.135423,0.508133,-1.536098,104.000000,0.000000,10.594095,0.000000,0.000000,0.000000,0.951834
-0.177475,0.144041,-0.126092,0.000000,0.114754,8.980247,0.706197,-6795364291.531345,0.048773,-0.140568,0.204917,-6795364291.451345,0.000000,-0.116385,-0.197051,0.636311,9.668031,0.000000,0.041263,0.000000,5485.501785,0.114332,-6795364291.531345,-0.004161,9.012053,8.000000,5.734862,0.698711,0.000000,0.000001,-6795364291.501345,0.698621,52.000000,3.038120,-0.951874,0.706218,0.000000,11.498656,-0.184577,-0.002159,1.000000,0.707084,-0.153935,3531.156311,-1.015683,1.000000,0.000000,0.147493,0.000000,62.992130,380.807495,0.694033,-0.004192,0.732444,-0.005723,0.000000,0.000000,0.606555,9.630686,-7373.073024,-1.326792,-0.983612,0.135346,0.508133,-1.541185,104.000000,0.000000,10.571237,0.000000,0.000000,0.000000,0.951826
-0.177653,0.145725,-0.156582,0.000000,0.115050,9.005090,0.706186,-6795364291.441345,0.048773,-0.141077,0.233902,-6795364291.401345,0.000000,-0.140046,-0.197016,0.636311,9.692318,0.000000,0.041263,0.000000,5508.075867,0.114634,-6795364291.531345,-0.004162,9.036462,8.000000,5.733432,0.698672,0.000000,0.000000,-6795364291.451345,0.698582,52.000000,3.038120,-0.951516,0.706207,0.000000,11.502872,-0.184588,-0.002159,1.000000,0.707084,-0.153854,3650.351461,-1.015683,1.000000,0.000000,0.149199,0.000000,62.992130,380.807495,0.694024,-0.004193,0.798568,-0.005730,0.000000,0.000000,0.656148,9.655383,-7395.347117,-1.326792,-0.983225,0.135390,0.508133,-1.579333,104.000000,0.000000,10.574315,0.000000,0.000000,0.000000,0.951780
-0.177473,0.146582,-0.147839,0.000000,0.115333,9.029798,0.706181,-6795364291.441345,0.048773,-0.140690,0.256806,-6795364291.351345,0.000000,-0.127175,-0.196681,0.636311,9.714755,0.000000,0.041263,0.000000,5598.372192,0.114926,-6795364291.441345,-0.004154,9.060438,8.000000,5.733627,0.698629,0.000000,359.999999,-6795364291.401345,0.698541,52.000000,4.335996,-0.952247,0.706202,0.000000,11.485287,-0.184542,-0.002159,1.000000,0.707084,-0.153325,3598.203583,-1.015683,1.000000,0.000000,0.150051,0.000000,62.992130,380.922882,0.694059,-0.004185,0.774407,-0.005695,0.000000,0.000000,0.625629,9.678638,-7373.073024,-1.326792,-0.984405,0.135211,0.508133,-1.598407,104.000000,0.000000,10.562375,0.000000,0.000000,0.000000,0.951858
-0.177354,0.148456,-0.157716,0.000000,0.115618,9.053458,0.706170,-6795364291.341345,0.048773,-0.140629,0.221008,-6795364291.301345,0.000000,-0.142384,-0.196945,0.636311,9.738520,0.000000,0.041263,0.000000,5538.174642,0.115217,-6795364291.441345,-0.004159,9.083512,8.000000,5.734206,0.698593,0.000000,360.000000,-6795364291.351345,0.698505,50.000000,4.335996,-0.951890,0.706191,0.000000,11.493531,-0.184506,-0.002159,1.000000,0.707083,-0.153895,3531.156311,-1.015683,1.000000,0.000000,0.151950,0.000000,62.992130,380.922882,0.694056,-0.004192,0.790938,-0.005781,0.000000,0.000000,0.656148,9.702721,-7321.100138,-1.326792,-0.983591,0.135226,0.508133,-1.538642,100.000000,0.000000,10.556671,0.000000,0.000000,0.000000,0.951846
-0.177344,0.149815,-0.148193,0.000000,0.115908,9.076925,0.706161,-6795364291.341345,0.048773,-0.140690,0.194129,-6795364291.251345,0.000000,-0.128160,-0.196698,0.636311,9.763151,0.000000,0.041263,0.000000,5575.798111,0.115513,-6795364291.341345,-0.004172,9.106545,8.000000,5.734405,0.698552,0.000000,0.000000,-6795364291.301345,0.698465,50.000000,4.606197,-0.951391,0.706183,0.000000,11.490130,-0.184488,-0.002159,1.000000,0.707083,-0.153447,3575.854492,-1.015683,1.000000,0.000000,0.153322,0.000000,62.992130,380.953064,0.694058,-0.004203,0.774407,-0.005750,0.000000,0.000000,0.629444,9.727924,-7261.702555,-1.326792,-0.983001,0.135216,0.508133,-1.514481,100.000000,0.000000,10.558337,0.000000,0.000000,0.000000,0.951779
-0.177705,0.152522,-0.145948,0.000000,0.116194,9.100308,0.706145,-6795364291.231345,0.048773,-0.141240,0.189248,-6795364291.201345,0.000000,-0.155208,-0.196131,0.636311,9.786907,0.000000,0.041263,0.000000,5568.273417,0.115805,-6795364291.341345,-0.004183,9.129838,8.000000,5.734348,0.698521,0.000000,0.000001,-6795364291.251345,0.698434,50.000000,4.606197,-0.950900,0.706166,0.000000,11.469903,-0.184534,-0.002159,1.000000,0.707085,-0.152755,3590.753886,-1.015683,1.000000,0.000000,0.156071,0.000000,62.992130,380.953064,0.694060,-0.004209,0.773136,-0.005508,0.000000,0.000000,0.673950,9.752580,-7365.648326,-1.326792,-0.982493,0.135208,0.508133,-1.520839,100.000000,0.000000,10.577255,0.000000,0.000000,0.000000,0.951670
-0.178368,0.155349,-0.169942,0.000000,0.116473,9.122434,0.706127,-6795364291.231345,0.048773,-0.141972,0.180849,-6795364291.151345,0.000000,-0.157398,-0.196622,0.636311,9.810653,0.000000,0.041263,0.000000,5508.075867,0.116087,-6795364291.231345,-0.004198,9.152012,8.000000,5.733366,0.698492,0.000000,0.000000,-6795364291.201345,0.698405,50.000000,4.515880,-0.951974,0.706149,0.000000,11.473863,-0.184622,-0.002159,1.000000,0.707086,-0.153630,3620.552673,-1.015683,1.000000,0.000000,0.158951,0.000000,62.992130,380.953064,0.694026,-0.004222,0.808741,-0.005381,0.000000,0.000000,0.667592,9.776731,-7350.798930,-1.326792,-0.984344,0.135380,0.508133,-1.510666,100.000000,0.000000,10.601753,0.000000,0.000000,0.000000,0.951746
-0.178071,0.157785,-0.152108,0.000000,0.116743,9.145442,0.706112,-6795364291.131345,0.048773,-0.141240,0.217643,-6795364291.101345,0.000000,-0.156395,-0.197156,0.636311,9.832526,0.000000,0.041263,0.000000,5553.224030,0.116360,-6795364291.231345,-0.004195,9.174390,8.000000,5.732240,0.698461,0.000000,0.000001,-6795364291.151345,0.698375,50.000000,4.515880,-0.952480,0.706134,0.000000,11.492718,-0.184625,-0.002159,1.000000,0.707085,-0.154180,3665.250854,-1.015683,1.000000,0.000000,0.161427,0.000000,62.664043,380.953064,0.694014,-0.004222,0.773136,-0.005551,0.000000,0.000000,0.661234,9.798666,-7291.401347,-1.326792,-0.984608,0.135442,0.508133,-1.566617,100.000000,0.000000,10.593159,0.000000,0.000000,0.000000,0.951842
-0.177812,0.160811,-0.161530,0.000000,0.117010,9.167461,0.706093,-6795364291.131345,0.048773,-0.140996,0.202383,-6795364291.051345,0.000000,-0.166803,-0.197649,0.636311,9.855115,0.000000,0.041263,0.000000,5553.224030,0.116631,-6795364291.131345,-0.004201,9.195695,8.000000,5.732480,0.698435,0.000000,0.000002,-6795364291.101345,0.698349,50.000000,5.505683,-0.952567,0.706116,0.000000,11.517680,-0.184605,-0.002159,1.000000,0.707083,-0.154668,3575.854492,-1.015683,1.000000,0.000000,0.164505,0.000000,62.664043,381.044739,0.694001,-0.004233,0.793481,-0.005790,0.000000,0.000000,0.679037,9.821207,-7373.073024,-1.326792,-0.984527,0.135510,0.508133,-1.529740,100.000000,0.000000,10.579377,0.000000,0.000000,0.000000,0.951918
-0.177618,0.162599,-0.146994,0.000000,0.117272,9.189285,0.706082,-6795364291.041345,0.048773,-0.140873,0.201630,-6795364291.001345,0.000000,-0.142373,-0.196670,0.636311,9.876965,0.000000,0.041263,0.000000,5628.470968,0.116903,-6795364291.131345,-0.004210,9.216950,8.000000,5.732313,0.698401,0.000000,360.000000,-6795364291.051345,0.698316,50.000000,5.505683,-0.951867,0.706105,0.000000,11.492080,-0.184589,-0.002159,1.000000,0.707084,-0.153081,3650.351461,-1.015683,1.000000,0.000000,0.166309,0.000000,62.664043,381.044739,0.694039,-0.004239,0.770592,-0.005673,0.000000,0.000000,0.638345,9.844026,-7380.497721,-1.326792,-0.983388,0.135315,0.508133,-1.533555,100.000000,0.000000,10.572688,0.000000,0.000000,0.000000,0.951883
-0.177870,0.164197,-0.121360,0.000000,0.117542,9.211797,0.706073,-6795364291.041345,0.048773,-0.141362,0.190659,-6795364290.951345,0.000000,-0.137412,-0.196806,0.636311,9.899033,0.000000,0.041263,0.000000,5462.927704,0.117176,-6795364291.041345,-0.004211,9.239312,8.000000,5.731769,0.698365,0.000000,360.000000,-6795364291.001345,0.698280,50.000000,5.118626,-0.950978,0.706095,0.000000,11.496498,-0.184639,-0.002159,1.000000,0.707085,-0.153752,3575.854492,-1.015683,1.000000,0.000000,0.167933,0.000000,62.664043,381.020996,0.694016,-0.004239,0.740074,-0.005608,0.000000,0.000000,0.640889,9.866455,-7373.073024,-1.326792,-0.982452,0.135432,0.508133,-1.518296,100.000000,0.000000,10.587683,0.000000,0.000000,0.000000,0.951754
-0.177722,0.166281,-0.126724,0.000000,0.117803,9.233981,0.706060,-6795364290.931345,0.048773,-0.140955,0.192198,-6795364290.901345,0.000000,-0.147980,-0.196844,0.636311,9.920379,0.000000,0.041263,0.000000,5568.273417,0.117445,-6795364291.041345,-0.004212,9.260849,8.000000,5.733010,0.698333,0.000000,360.000000,-6795364290.951345,0.698249,50.000000,5.118626,-0.952123,0.706083,0.000000,11.490467,-0.184613,-0.002159,1.000000,0.707084,-0.153651,3516.256917,-1.015683,1.000000,0.000000,0.170044,0.000000,62.664043,381.020996,0.694035,-0.004241,0.757876,-0.005634,0.000000,0.000000,0.658691,9.888360,-7365.648326,-1.326792,-0.984486,0.135334,0.508133,-1.525925,100.000000,0.000000,10.577465,0.000000,0.000000,0.000000,0.951840
-0.177327,0.168704,-0.132214,0.000000,0.118052,9.255310,0.706045,-6795364290.931345,0.048773,-0.140507,0.205748,-6795364290.851345,0.000000,-0.157740,-0.196917,0.636311,9.940711,0.000000,0.041263,0.000000,5643.520355,0.117700,-6795364290.931345,-0.004211,9.281478,8.000000,5.734534,0.698305,0.000000,0.000000,-6795364290.901345,0.698222,50.000000,5.018260,-0.951412,0.706068,0.000000,11.497802,-0.184567,-0.002159,1.000000,0.707083,-0.153813,3531.156311,-1.015683,1.000000,0.000000,0.172503,0.000000,62.664043,381.020996,0.694043,-0.004242,0.762963,-0.005764,0.000000,0.000000,0.667592,9.908957,-7328.524836,-1.326792,-0.982940,0.135295,0.508133,-1.545000,100.000000,0.000000,10.563712,0.000000,0.000000,0.000000,0.951767
-0.177387,0.170204,-0.136428,0.000000,0.118295,9.275574,0.706036,-6795364290.841345,0.048773,-0.140751,0.206197,-6795364290.801345,0.000000,-0.139884,-0.196895,0.636311,9.960771,0.000000,0.041263,0.000000,5643.520355,0.117947,-6795364290.931345,-0.004214,9.301299,8.000000,5.736285,0.698272,0.000000,0.000000,-6795364290.851345,0.698190,50.000000,5.018260,-0.951446,0.706059,0.000000,11.498758,-0.184545,-0.002159,1.000000,0.707083,-0.153732,3501.357524,-1.015683,1.000000,0.000000,0.174024,0.000000,62.664043,381.020996,0.694044,-0.004245,0.768049,-0.005782,0.000000,0.000000,0.638345,9.929408,-7232.003764,-1.326792,-0.983306,0.135289,0.508133,-1.538642,100.000000,0.000000,10.561753,0.000000,0.000000,0.000000,0.951736
-0.178352,0.171399,-0.118263,0.000000,0.118536,9.296257,0.706028,-6795364290.841345,0.048773,-0.142155,0.229383,-6795364290.751345,0.000000,-0.138181,-0.196880,0.636311,9.979357,0.000000,0.041263,0.000000,5598.372192,0.118188,-6795364290.841345,-0.004204,9.322411,8.000000,5.736790,0.698239,0.000000,360.000000,-6795364290.801345,0.698156,50.000000,5.820604,-0.950998,0.706052,0.000000,11.500593,-0.184675,-0.002159,1.000000,0.707085,-0.153752,3553.505402,-1.015683,1.000000,0.000000,0.175245,0.000000,62.664043,381.097565,0.693992,-0.004231,0.740074,-0.005533,0.000000,0.000000,0.640889,9.948336,-7306.250743,-1.326792,-0.982696,0.135555,0.508133,-1.571703,100.000000,0.000000,10.603922,0.000000,0.000000,0.000000,0.951643
-0.177853,0.172885,-0.136130,0.000000,0.118769,9.316530,0.706019,-6795364290.741345,0.048773,-0.140996,0.207662,-6795364290.701345,0.000000,-0.140736,-0.196118,0.636311,9.997997,0.000000,0.041263,0.000000,5508.075867,0.118431,-6795364290.841345,-0.004202,9.342106,8.000000,5.736177,0.698207,0.000000,359.999999,-6795364290.751345,0.698126,48.000000,5.820604,-0.951128,0.706043,0.000000,11.470508,-0.184670,-0.002159,1.000000,0.707086,-0.152633,3575.854492,-1.015683,1.000000,0.000000,0.176742,0.000000,62.664043,381.097565,0.694038,-0.004226,0.773136,-0.005401,0.000000,0.000000,0.648518,9.967971,-7335.949534,-1.326792,-0.982981,0.135321,0.508133,-1.531012,96.000000,0.000000,10.595233,0.000000,0.000000,0.000000,0.951597
-0.177974,0.173964,-0.198161,0.000000,0.118977,9.333056,0.706013,-6795364290.741345,0.048773,-0.141362,0.213814,-6795364290.651345,0.000000,-0.133947,-0.196303,0.636311,10.015905,0.000000,0.041263,0.000000,5643.520355,0.118643,-6795364290.741345,-0.004215,9.358275,8.000000,5.737413,0.698178,0.000000,360.000000,-6795364290.701345,0.698097,48.000000,5.706475,-0.951613,0.706036,0.000000,11.464820,-0.184693,-0.002159,1.000000,0.707086,-0.153203,3531.156311,-1.015683,1.000000,0.000000,0.177834,0.000000,62.664043,381.097565,0.694046,-0.004239,0.854518,-0.005374,0.000000,0.000000,0.640889,9.986361,-7417.621211,-1.326792,-0.983673,0.135278,0.508133,-1.548814,96.000000,0.000000,10.593869,0.000000,0.000000,0.000000,0.951620
-0.178522,0.176190,-0.178854,0.000000,0.119190,9.350400,0.705999,-6795364290.641345,0.048773,-0.142135,0.219984,-6795364290.601345,0.000000,-0.158879,-0.196922,0.636311,10.033458,0.000000,0.041263,0.000000,5508.075867,0.118855,-6795364290.741345,-0.004218,9.375768,8.000000,5.736513,0.698156,0.000000,359.999998,-6795364290.651345,0.698074,48.000000,5.706475,-0.951234,0.706023,0.000000,11.489931,-0.184803,-0.002159,1.000000,0.707086,-0.154057,3590.753886,-1.015683,1.000000,0.000000,0.180108,0.000000,62.664043,381.097565,0.693987,-0.004242,0.798568,-0.005376,0.000000,0.000000,0.676494,10.003761,-7276.551951,-1.326792,-0.982981,0.135580,0.508133,-1.556444,96.000000,0.000000,10.618686,0.000000,0.000000,0.000000,0.951565
-0.177829,0.178469,-0.187682,0.000000,0.119404,9.367469,0.705985,-6795364290.641345,0.048773,-0.140873,0.187510,-6795364290.551345,0.000000,-0.155342,-0.196952,0.636311,10.052428,0.000000,0.041263,0.000000,5620.946274,0.119075,-6795364290.641345,-0.004234,9.392058,8.000000,5.736589,0.698132,0.000000,360.000000,-6795364290.601345,0.698052,48.000000,5.594583,-0.951387,0.706009,0.000000,11.498487,-0.184769,-0.002159,1.000000,0.707085,-0.153813,3598.203583,-1.015683,1.000000,0.000000,0.182422,0.000000,62.664043,381.097565,0.694003,-0.004261,0.820185,-0.005564,0.000000,0.000000,0.663778,10.022943,-7373.073024,-1.326792,-0.983306,0.135499,0.508133,-1.506851,96.000000,0.000000,10.596724,0.000000,0.000000,0.000000,0.951553
-0.177411,0.181708,-0.158285,0.000000,0.119620,9.385407,0.705965,-6795364290.531345,0.048773,-0.140548,0.176156,-6795364290.501345,0.000000,-0.173590,-0.196307,0.636311,10.070902,0.000000,0.041263,0.000000,5493.026479,0.119302,-6795364290.641345,-0.004247,9.409102,8.000000,5.735430,0.698114,0.000000,359.999997,-6795364290.551345,0.698035,48.000000,5.594583,-0.951809,0.705989,0.000000,11.472639,-0.184699,-0.002159,1.000000,0.707085,-0.152837,3605.653280,-1.015683,1.000000,0.000000,0.185706,0.000000,62.664043,381.097565,0.694065,-0.004273,0.773136,-0.005570,0.000000,0.000000,0.689210,10.042322,-7261.702555,-1.326792,-0.983795,0.135180,0.508133,-1.505580,96.000000,0.000000,10.569896,0.000000,0.000000,0.000000,0.951597
-0.177835,0.184486,-0.155115,0.000000,0.119829,9.402539,0.705948,-6795364290.531345,0.048773,-0.141362,0.184818,-6795364290.451345,0.000000,-0.166798,-0.195974,0.636311,10.088230,0.000000,0.041263,0.000000,5462.927704,0.119516,-6795364290.531345,-0.004256,9.426098,8.000000,5.733323,0.698094,0.000000,0.000000,-6795364290.501345,0.698016,48.000000,5.561004,-0.951668,0.705972,0.000000,11.452145,-0.184722,-0.002159,1.000000,0.707086,-0.152654,3665.250854,-1.015683,1.000000,0.000000,0.188531,0.000000,62.664043,381.104034,0.694077,-0.004279,0.782037,-0.005381,0.000000,0.000000,0.671407,10.060423,-7328.524836,-1.326792,-0.983428,0.135118,0.508133,-1.522111,96.000000,0.000000,10.580176,0.000000,0.000000,0.000000,0.951598
-0.177859,0.188071,-0.136440,0.000000,0.120039,9.420623,0.705925,-6795364290.441345,0.048773,-0.141199,0.191068,-6795364290.401345,0.000000,-0.185381,-0.196542,0.636311,10.105061,0.000000,0.041263,0.000000,5628.470968,0.119729,-6795364290.531345,-0.004253,9.443880,8.000000,5.733861,0.698080,0.000000,360.000000,-6795364290.451345,0.698002,48.000000,5.561004,-0.951822,0.705950,0.000000,11.467345,-0.184723,-0.002159,1.000000,0.707086,-0.153610,3590.753886,-1.015683,1.000000,0.000000,0.192185,0.000000,62.664043,381.104034,0.694056,-0.004277,0.755333,-0.005456,0.000000,0.000000,0.699383,10.077288,-7306.250743,-1.326792,-0.983754,0.135228,0.508133,-1.528469,96.000000,0.000000,10.583077,0.000000,0.000000,0.000000,0.951627
-0.177362,0.190539,-0.153487,0.000000,0.120245,9.437367,0.705910,-6795364290.441345,0.048773,-0.140446,0.176276,-6795364290.351345,0.000000,-0.161543,-0.197162,0.636311,10.123002,0.000000,0.041263,0.000000,5598.372192,0.119938,-6795364290.441345,-0.004262,9.459848,8.000000,5.734615,0.698060,0.000000,0.000002,-6795364290.401345,0.697981,48.000000,5.451965,-0.952189,0.705935,0.000000,11.494386,-0.184642,-0.002159,1.000000,0.707083,-0.154241,3553.505402,-1.015683,1.000000,0.000000,0.194695,0.000000,62.664043,381.104034,0.694050,-0.004292,0.789666,-0.005760,0.000000,0.000000,0.659963,10.095042,-7328.524836,-1.326792,-0.984222,0.135257,0.508133,-1.503037,96.000000,0.000000,10.560922,0.000000,0.000000,0.000000,0.951699
-0.177703,0.192191,-0.146800,0.000000,0.120441,9.453533,0.705900,-6795364290.331345,0.048773,-0.141158,0.200551,-6795364290.301345,0.000000,-0.149882,-0.196803,0.636311,10.139347,0.000000,0.041263,0.000000,5523.125254,0.120139,-6795364290.441345,-0.004268,9.475815,8.000000,5.734355,0.698036,0.000000,0.000001,-6795364290.351345,0.697958,48.000000,5.451965,-0.952320,0.705925,0.000000,11.486667,-0.184639,-0.002159,1.000000,0.707084,-0.153447,3575.854492,-1.015683,1.000000,0.000000,0.196374,0.000000,62.664043,381.104034,0.694052,-0.004296,0.773136,-0.005674,0.000000,0.000000,0.651062,10.111879,-7350.798930,-1.326792,-0.984242,0.135248,0.508133,-1.543728,96.000000,0.000000,10.567158,0.000000,0.000000,0.000000,0.951767
-0.177190,0.194190,-0.132897,0.000000,0.120640,9.470264,0.705888,-6795364290.331345,0.048773,-0.140385,0.205585,-6795364290.251345,0.000000,-0.158458,-0.197184,0.636311,10.155648,0.000000,0.041263,0.000000,5462.927704,0.120338,-6795364290.331345,-0.004266,9.492142,8.000000,5.732710,0.698014,0.000000,0.000001,-6795364290.301345,0.697936,48.000000,5.877898,-0.950285,0.705913,0.000000,11.516483,-0.184604,-0.002159,1.000000,0.707082,-0.154302,3642.901764,-1.015683,1.000000,0.000000,0.198412,0.000000,62.664043,381.149323,0.694021,-0.004299,0.755333,-0.005880,0.000000,0.000000,0.667592,10.127904,-7484.443492,-1.326792,-0.981231,0.135407,0.508133,-1.541185,96.000000,0.000000,10.563583,0.000000,0.000000,0.000000,0.951531
-0.177385,0.196436,-0.146103,0.000000,0.120826,9.485983,0.705874,-6795364290.241345,0.048773,-0.140800,0.219664,-6795364290.201345,0.000000,-0.166595,-0.197172,0.636311,10.170886,0.000000,0.041263,0.000000,6275.594635,0.120528,-6795364290.331345,-0.004268,9.507538,8.000000,5.734077,0.697995,0.000000,0.000000,-6795364290.251345,0.697917,48.000000,5.496228,-0.951249,0.705900,0.000000,11.516977,-0.184580,-0.002159,1.000000,0.707082,-0.154009,3944.614487,-1.015683,1.000000,0.000000,0.200697,0.000000,62.664043,381.126678,0.694021,-0.004300,0.779748,-0.005886,0.000000,0.000000,0.675985,10.143442,-8275.217320,-1.326792,-0.983526,0.135408,0.508133,-1.559496,96.000000,0.000000,10.563154,0.000000,0.000000,0.000000,0.951544
